id,target
Id_5klzfdro8o,39059876.40825263
Id_zd240w08lk,43242289.5781947
Id_ps3sxrrhrz,42795477.82842666
Id_sahja5k8qb,46384233.627121374
Id_83u04ksknr,42440425.615559794
Id_rxzegslaas,42081034.49317929
Id_czoyff3pwj,46994972.549530596
Id_48grjilhht,46277693.685101554
Id_0w6kop2r6u,44929977.073454306
Id_4gotky1jlw,41914422.83544636
Id_75qr2klwmz,39752920.83029044
Id_vpxk9wd2pu,37788167.04747251
Id_qyolgclw0b,37541932.28455156
Id_adjtg9q6e3,24176937.320021536
Id_uv0g2ue8sc,20678446.09099096
Id_6o0cx9emry,21367361.34749622
Id_lktqdkvjk6,17289736.39199338
Id_iy7b1tut30,22265310.980291583
Id_wlvdo4kf8n,16733847.982549217
Id_ipka33g3e8,9807434.429314103
Id_kpc9vmf893,5538527.229486841
Id_q19mad521h,7476213.433823711
Id_x8df7qgilp,63300695.91865356
Id_za7aawyu4a,86504099.14698246
Id_f175lidq78,95418506.92096701
Id_9z73rbqz36,86988359.82175115
Id_n88u9eis2u,90880808.04227021
Id_8dd725p1p2,94569997.53176388
Id_mzhldln7lg,82712498.39973089
Id_0i34sgze5s,52304087.08653113
Id_hfosijuuqt,46456228.11760951
Id_ilymd87lm6,48284781.70048948
Id_pbm9t9u8x6,55231289.75710404
Id_vtzvejgnu6,48005678.08248255
Id_zmou0y5i2z,39904296.100649595
Id_z4z8cp2b7r,40193187.8606025
Id_4rzmcvprlv,50112199.295504406
Id_92nrk5xwjz,55909101.76130273
Id_kez1ssvjxw,51707333.17228183
Id_9ate9oujv7,56331592.70400549
Id_3z2f32978m,44737631.9624542
Id_067t9ub5i1,38676580.48746408
Id_apydv0bsp9,36657855.00771978
Id_2ukd55hltv,37938658.43605377
Id_alpw1w2uvy,35334347.69389032
Id_ha8nydfefq,40011400.742873475
Id_ranwyr9ce8,53242421.9457626
Id_tbegowbva2,46912426.90614868
Id_abmf051xk6,49777809.14965906
Id_93800fjskr,50629062.45466557
Id_xxgaqworhu,44625696.10644382
Id_xuarha2jjj,36379223.04575135
Id_h5ouwst6hv,40186980.47660932
Id_bkjow6tsby,29257559.814531557
Id_sedv8utnmy,25939535.53217359
Id_at5xi24bv8,24127991.323470213
Id_q5b0cy026w,25580332.732638024
Id_qx0irwiqg0,23343256.576280832
Id_lnns3kbv7b,22775379.770445086
Id_hvc7oec4e3,18079732.94814174
Id_30u5iygzos,16176088.481842544
Id_3vu04wkh7y,19976699.173874028
Id_lcus6m5lq1,20695713.385082163
Id_plr8mpa7d9,18712503.659517467
Id_8hta9bu7dt,22678175.31426704
Id_nyoc3pwtee,17670380.211301893
Id_lwjbbf1hhv,18626558.036796473
Id_x92ocmr0lx,26766599.81132567
Id_66nc39zlie,25603132.4586235
Id_tzqc2ypq5a,25113047.852868438
Id_ifyvsbwvym,25722135.63439694
Id_gr548s46w4,25864912.005069684
Id_gdfq0wtsts,29499204.81314817
Id_rq36f8u62o,25095690.578406133
Id_hxl5sz9u3v,25462079.711774886
Id_6w5pfroioe,24532699.75398407
Id_lwm22v94st,25333321.01747515
Id_2nydtd31m8,29158944.81298773
Id_ov9pb0i1jz,29752420.29014805
Id_e2a65dfgsh,36392883.12742848
Id_71ocpvlafv,47433279.57458456
Id_t9e3tqps8d,43008599.19413544
Id_ds0e5ne94y,41668443.23392865
Id_4uf2s7qba7,21771408.455491178
Id_c0vv3iipd2,11961048.441295503
Id_ml2op1ccdv,35541509.63629571
Id_s3t3r9zv9j,20938590.4821224
Id_8vlzmv5evx,23943090.324141666
Id_6o01hkurnr,21701963.205957927
Id_gttdi5aynh,26653082.520292006
Id_d4xuhi1349,26610205.83630602
Id_cswlnutv5o,10067057.845936518
Id_gxip1zgamo,9293387.367429027
Id_w1jezdom94,7338212.504846568
Id_5ye6nefsj2,7322961.468497983
Id_pahgfau5rj,7132665.15802593
Id_ssv5tbp98m,6491155.367223697
Id_tzaqphyw0d,8764749.626901945
Id_b13hcpruqw,8732455.631796474
Id_rp063z6g94,8111582.969143848
Id_i0aqsstadj,8559140.219566476
Id_5h77iafklr,9196178.774435937
Id_az2zn9othn,3032190.7932424103
Id_le4jfcabkb,5113704.969737433
Id_dslr31y68b,71892956.4534799
Id_csiwq21wgw,98319577.00865275
Id_p568i879al,102641565.25617276
Id_ey2brg6uzp,101082337.59602462
Id_1o4jxqa6hr,93678443.2051704
Id_rl654tqm7i,98923705.40487158
Id_20fozdnayq,117061155.20167124
Id_zzirk7k7uz,101926193.23862423
Id_zn4c1lhvq9,112487856.9381316
Id_ow5rcohpnn,124288634.5642077
Id_opb2g6xch4,124748309.61312732
Id_i0tcm9y86s,106236762.27414511
Id_on5jsgf293,104407713.72994928
Id_j6mvwhm6zs,100534320.99871714
Id_odsznjvgww,110610133.6817048
Id_nq6f6po3qb,109972962.85864434
Id_5tn2jeofdg,113675184.41878882
Id_n8n6ur6fgr,109748325.39003661
Id_6mzk2pvihb,113508770.86300388
Id_ob6hzal2g3,122471051.40791203
Id_suxl98w0b7,120998915.55675563
Id_h6gse0cfrj,127090227.57834522
Id_bgd2cl0f3l,134707295.75474706
Id_zqwduwaofu,128384407.15668775
Id_jxe18lu62q,128141316.27311146
Id_2a25z3og7j,132171767.99956092
Id_envgy5mnmd,122783397.41493917
Id_u6imkpb9op,132871984.71651198
Id_o26wdsew5m,115931144.91190858
Id_sv75g3vgd4,129315253.90381591
Id_noex9o9yra,136062690.34152272
Id_92ti7x847h,143629615.32974097
Id_9qpwwsb0zd,135659280.03224358
Id_m5dc95q71m,132268477.02930027
Id_sdjdmp86e0,139354815.69755536
Id_ac5rc5jeij,143946399.87760684
Id_b05ul9fxxi,140464635.27380317
Id_hqqnuqb4v5,147669641.55535275
Id_72td7lvosm,125870765.40552983
Id_rt0btt3pbi,144739695.20104694
Id_4qj7xmn0q2,137670079.60253343
Id_y8sstm447y,136357523.94308046
Id_q4qo5sob5c,136916415.58940226
Id_ua8k8uw1ul,143056813.22576872
Id_7kwx1k27bd,149844109.09182987
Id_kh2ulvkpgw,152665884.7084135
Id_821tgmsnoy,136779973.13395888
Id_2fghhq8dme,147378783.64214545
Id_1b5brr8slp,134544967.39511955
Id_g697v752v9,133376604.48552771
Id_115gdox15f,124671972.37987886
Id_4vib5mmmyj,127571019.62202427
Id_odmgnhh7br,117639760.31592126
Id_sg7p15pm74,121502983.20373097
Id_fnri14wdm2,123874025.75502238
Id_uubm476vyp,136353158.74581856
Id_h8uq6liolb,140351013.58729684
Id_c5h4ipgzvz,138462057.07537267
Id_ddb1cu8f9d,146133011.096129
Id_16sdtvufy6,138995017.72371966
Id_axpsuonvt3,133843566.05563146
Id_wk10isp7f2,130714369.23112664
Id_w2gzf6gvv6,128094090.3341127
Id_uz2gw2uwt1,112950146.51710166
Id_o3iip7v2uz,87456475.80462468
Id_zj3fe92vdo,124055081.97885337
Id_amx2rckd6a,115607912.36095688
Id_5jmifddh22,123316525.89697558
Id_mwrnlsbtfx,66662620.47099863
Id_87x2ud6fzc,53535854.83837404
Id_7iss7zknku,45806207.86898027
Id_ml9iz2ges5,67856044.07044204
Id_bhxhzp2swn,64678772.89560126
Id_0gkdgo60lt,66311859.2990347
Id_bih14e0crg,73093243.33940291
Id_x8opih0ywv,75772021.65918544
Id_w9sxp8x4t1,95715703.22354595
Id_tjrwdi4gat,81632394.9558616
Id_z8j4sfqgla,73742253.99384904
Id_86w4x1jv5n,58969207.99205645
Id_dzoyeykm95,63438464.102460116
Id_1wfrj8pbww,63097782.46830472
Id_tmkfvluutw,41177868.43564072
Id_equubfbbg4,32446457.57607228
Id_vlh4n1wgrx,31975687.511022698
Id_op5arw2se6,29175281.28821843
Id_415qj3e65o,18828871.80936812
Id_1nf7l4efxy,23163126.313911058
Id_k2wrcqvoib,14843984.588664869
Id_mbby6pttj0,10954603.95569606
Id_8w7odollzs,8815428.10133094
Id_ii4gddl1cz,21592588.798688814
Id_ji8hnwn9hp,32736061.106105894
Id_rzmz7k9c9m,31392530.345565867
Id_nqu3uevp9w,33791127.552419946
Id_gxi68aqyuj,40927335.90552996
Id_upx6r59gfc,36775888.36602734
Id_qk3a390ae4,37424382.18850966
Id_jdwfmxyb3h,37242102.138827235
Id_f0lw1uw7dp,37763982.05417178
Id_41lgxjcl2x,37605912.64997879
Id_p39rvgg7wu,37679294.18432818
Id_kwbi8lg4ig,37662203.465520054
Id_iyob1esud6,36041679.78668791
Id_fomtl25e6h,34889707.461475864
Id_y4bfznnkc8,38489968.412222825
Id_9kwkbfgh4x,43319255.25054528
Id_qatv95efuw,38406473.17010481
Id_srw51zd40v,37595355.44348222
Id_61jx20xq07,37599318.115605034
Id_h78x3ucm7f,34575332.7727965
Id_majg6r0xk0,40415831.20828669
Id_gqb8ls6w98,35594103.3059415
Id_fo1zihmm5j,33353127.787370212
Id_hx397h950f,30055339.22464396
Id_0g9ntb8cgj,33358890.589927793
Id_yeyri8lrpk,37820089.85610075
Id_rh9b52jtc9,36703212.049788326
Id_y8xhvlcmok,39534683.59090014
Id_xh59qftijz,39055820.80696089
Id_h7yy7g8jgm,41305518.09574668
Id_kjw5fbvdl2,40192808.01448718
Id_qx2yd7kslb,35727611.19966579
Id_kkujo04jen,35530255.35462299
Id_khda5pjmuq,38699177.95955633
Id_vsygy1epxw,40074134.48244737
Id_rdc5kk3c9t,45493617.23500043
Id_hmnfy6oodd,38881703.74636985
Id_xgul0wtso4,30537230.759650145
Id_ngo084t5ku,38438333.18411604
Id_3s8bisu7ps,31378137.290447086
Id_cowf3eqmo6,27524509.042200506
Id_2jayf7um11,29652248.198874384
Id_k2se7am0e3,30989199.576931037
Id_03j01wtyx7,30786877.003623214
Id_2cgvlj5hm5,31727363.077506665
Id_88d16eko9y,31658662.74860847
Id_m5xl90zrh4,29930460.447519876
Id_v4jtah275c,30797981.43528187
Id_ppohaf56kn,31697012.2884556
Id_p3wyrsxuzs,31467604.924331173
Id_a2x9ldm2sl,32086913.18497753
Id_f7w1bxzyd1,32881129.535597537
Id_ezsds21559,32715049.5060725
Id_qqperxmp61,29366193.198786657
Id_f3bx6loudj,30755677.20202124
Id_wkewa373tl,29991891.104876798
Id_dzrqx8by6t,30530733.031677343
Id_3svnrxxt8r,32323551.960718784
Id_8460m6pnc4,33672221.65657659
Id_ab2yl60s5i,36279190.51130423
Id_piv6qnjf6m,32831488.707910396
Id_pzypctjuh3,34662381.03000063
Id_hr9z8zrcx4,31250899.789580002
Id_i9nfgq3c12,32044092.602790244
Id_xpfb5orzda,33011600.099458545
Id_r24ebwnk82,40880516.53535381
Id_q7w4moyu7p,39476392.91189392
Id_oycf256o6o,38315226.957126066
Id_7i9qok02wz,38723098.95438469
Id_6uqjgc5sdf,40188396.77407937
Id_evysbmi6s3,39747277.03622271
Id_hf4aj5ouca,38502913.34459615
Id_xtxg4ap1om,38536497.74532844
Id_1mscsns6e2,38879906.219419464
Id_oov1mt5bp1,40621355.31291947
Id_hy8yyi1bkl,40723063.3197052
Id_qbo5whfmm8,37896981.76364313
Id_f301rc7mxs,35710114.8899989
Id_pskkmi8xho,35557815.47539972
Id_ruhoent4t3,32944256.164865702
Id_8prlmarrid,37450517.96077353
Id_ooxdak4eld,38971806.18832916
Id_sq1bypkl05,36689300.54328054
Id_xxmemksod5,37674566.67559372
Id_0wpct3qxa4,38692989.78224952
Id_t444fqls5a,35362262.50865488
Id_z204xjw34e,37641579.14038342
Id_2v9v1ht8s1,36573828.26655303
Id_4rrgj43580,39163821.984288946
Id_htmyk0jv9e,33801915.35948412
Id_idmexnc6a6,35285160.63626101
Id_veytgal69s,33326718.77613522
Id_raorx306ti,36656277.3048898
Id_x5kpbple30,37697898.65137158
Id_ujdnp9203x,36835986.12408503
Id_l6lokz2cy6,34184056.68501179
Id_46i0pa1fr9,31843926.83445321
Id_syoxcd23so,35196641.0052686
Id_r6lz7kxe1e,39496815.63590363
Id_gz9htbpyso,38573541.69122983
Id_id3xkmr1cu,34946600.51328455
Id_29w9r3dce5,36614955.65571199
Id_wll4992bl9,34939195.380594864
Id_m66v4gaqnu,30256959.36993336
Id_6j2pp2komo,31854173.101790406
Id_jatfruaxgc,33975442.090045266
Id_2pu9txt7ec,32160503.769086894
Id_yuteomlwvw,32677783.03788709
Id_sc0tzm7pxg,35147876.484772
Id_g7hz5eci1g,36576812.532869756
Id_vlxc3omlnh,36506755.725152865
Id_sggt6cva37,35724506.345801964
Id_ao6p03f10o,35457709.342093825
Id_oxx00x8y0z,36719784.81833855
Id_30gtw70wp1,37048920.92937448
Id_f9xqsp334s,38027859.710837305
Id_ua0axicr0t,37479552.419234514
Id_ysb06mzfi2,38017458.74808818
Id_y50cu33tor,37476947.326423556
Id_32fmkphe3z,36206313.16414453
Id_eag5btrg30,28954520.335004456
Id_exzyprvxze,33814246.15824433
Id_fd0ru8wo1r,31345796.530175
Id_dip8lu3p8h,26496984.666698117
Id_a4gi7r03dl,31182949.4373549
Id_i5u08unn0a,28994524.75076037
Id_0nobwrsf91,30043835.78883808
Id_jaqrjvj6am,25038736.047867887
Id_ar9t0mrc8q,27899117.275320195
Id_m4g2pakwkf,25044994.31464637
Id_cywterq36m,34872933.585013576
Id_5h4uc7nity,30558026.4148249
Id_ydzny33heu,34425500.451493755
Id_jka2ebilsb,34382274.43363221
Id_fs75jn1nar,36463127.373411484
Id_jzjmx361zk,33556793.16260214
Id_vw7pda1rg8,33023585.42900935
Id_zzni4nlfg3,27007690.39882268
Id_tjyrqkm7t6,26600268.38977714
Id_n21uror14d,27967419.522747748
Id_px8reqqi8h,40179855.34381
Id_ala7dzqrri,32285193.616671648
Id_q61dls370c,28050342.428450845
Id_zz6uwuqmut,26647519.761305146
Id_8bcmk2199x,35061703.52182858
Id_mri7s27mpe,36782910.63000964
Id_kfgc01kdt3,33790201.66074092
Id_wczaseuoh4,34216899.7790232
Id_pdh97kluxo,34519246.96769096
Id_8x4xb9xbke,32054471.850229003
Id_o4798nxozq,32237049.67551253
Id_c3cmmk60ra,31586608.513970852
Id_g6meugyflu,32670081.157796644
Id_qz3epzj8bu,33417139.255126707
Id_qik06t121x,33572004.29655366
Id_7qbtlqhlu4,33414179.77557328
Id_f43lfb93ob,36810129.34686194
Id_7nxre552mq,35512462.07690732
Id_cdwv8uxirf,29406235.846357316
Id_nl7133j210,28992319.75227708
Id_xsd3dw83id,29854689.133082993
Id_61z422mxi5,32650169.83659961
Id_39uffwxn1s,28288303.7849739
Id_f9lbo3o8lb,31965743.482084014
Id_25zpcxwulw,30467751.986743666
Id_9mxv3wehf6,24121737.176863085
Id_5f4lqn0sc6,27365043.996968832
Id_44dcr5xdxw,30970710.8043304
Id_43i3myzfs7,32328010.4096489
Id_qu00zdvedh,31704551.62161333
Id_9kksgf6d8a,33413113.866688736
Id_rg42on23f3,41319802.57802242
Id_1vflbi4oq3,40854007.93392384
Id_bhot3l0f0d,42030733.53879533
Id_gtwh5dlftq,36180529.51887243
Id_d0oyqqfy0r,38248669.739907935
Id_e150mv0knd,41459558.85639288
Id_eoojke07ul,40605051.61203973
Id_sn60hrnyml,41829842.434989884
Id_5szotai0hz,42111753.979861625
Id_zmjeyx58l5,34525997.56584751
Id_c3tvm5bihm,29791536.220728375
Id_mxeb4h6dsw,31219358.760976832
Id_mx1novj8qo,40001886.28249522
Id_vnd9h9qhqa,39674322.43500137
Id_lpluixpue6,39243607.00925601
Id_pvjy6b9ir4,34942116.65811721
Id_xz6hdl18xp,37155930.96176827
Id_w9iykdcx7x,39202212.90780249
Id_3cqm0z7osx,40692165.66336542
Id_2ctzgcq47l,39295098.86143643
Id_46sbfxm3rq,41097033.60212731
Id_f72rtz49ng,34714861.64059663
Id_yg9wo6gkwx,32589363.712186106
Id_1h88ff70a8,43120424.71510741
Id_qo1e773bz5,39621855.63350258
Id_bpcvabqzif,37535367.738838084
Id_exrne5gbzh,35632469.60265856
Id_kkuh5m09w9,31386877.96391341
Id_9xs6e672ay,42416682.67330315
Id_xmo1jll4ff,36096286.82502544
Id_ems7nwjw6d,41002289.35934529
Id_od03odlwj9,35115542.65460383
Id_3wx1vwjs1y,37435334.45197889
Id_ao1qvv267n,21597511.761241585
Id_rpxygwz2u4,36111889.779272705
Id_th380fijgr,31552198.617151063
Id_8juvw9f8y6,29913535.89069792
Id_s79ne9pqxq,29223079.5706707
Id_4oltre1y6d,28481716.206636585
Id_iy8d8jglc2,33077263.667496677
Id_kel2pht7ni,31796677.658351827
Id_yv0yw9xamz,32115795.557748154
Id_s7mzej73pz,30956428.955763847
Id_45gxp0egbr,31442742.848480765
Id_qkzu0tt6td,33519028.114935476
Id_wd4yb7m96w,31185323.37469028
Id_j3pzexqsh1,29893332.721333645
Id_8q868ytqto,22314939.24108681
Id_minv7jsrvx,31201828.736720707
Id_1gq7kq2mxo,25086621.598880596
Id_ze3ja2qfms,35507688.83732393
Id_j3x3ed8l3z,35330939.93822655
Id_cl1sp0jfje,35548926.90873794
Id_4vy0nxz7wb,35259983.67704703
Id_s964tnlbzm,37043175.77094899
Id_wfqhhbv1ek,33459765.070896015
Id_c31sgst3vp,29064839.518866815
Id_p2r7d4j0dj,25635403.975346055
Id_096gfkc2p4,31373921.11448676
Id_x09jn8pzno,23975811.4804402
Id_v5xv5tt8md,21750784.14026279
Id_35hpjyf896,22636466.813765775
Id_0urc90oxbd,33632974.7673437
Id_v51cz1ilia,29584426.042207148
Id_uxnzntwlzs,42997866.3550663
Id_kh6mpg9ivz,37764842.64728445
Id_k4ew5h6cl1,39702144.92284394
Id_r02qpfqiyc,42663501.936821096
Id_8d33crry5h,43824822.20416659
Id_v12x43w1no,37823691.52245997
Id_0mqb6wtbee,30223164.842867337
Id_vzrpfwef2z,31880465.03329474
Id_s9yjopomc1,32635119.35308121
Id_qzfoa4qjmm,41293485.71740727
Id_o2ihzwemyc,38163462.92021255
Id_rzwiv316f3,40458890.41365474
Id_8lao3tjkgz,36009225.64618547
Id_as4tiazg1s,33070900.34059055
Id_gwq27osnzy,31015010.950754136
Id_weqpbmzfl5,34842866.13299152
Id_jerzhlali6,36217700.1991193
Id_79q70oofv9,41780081.5895639
Id_t0yyg4mx7x,38326122.18388088
Id_pjqnboqcue,36180751.460653484
Id_h8nr233knw,40976391.56734036
Id_ddxtjkve48,35156438.70554295
Id_o6d4gumbzd,35681067.2540582
Id_imwxhbt2ua,40541193.857659474
Id_euomcc92ry,47442920.99164613
Id_xyzebpzqum,47133268.75038586
Id_7xblipvun3,40365464.38571804
Id_xbg9oequcu,41329629.679956764
Id_xnyyfxfzbl,41718125.76231697
Id_ousdidf8dj,36787354.29821805
Id_0nqzl7iqe2,44700918.485368885
Id_ylenh7a7fg,42079636.765814915
Id_knk8g4n62v,43476972.91551974
Id_oj08eek2kk,52042103.612472504
Id_y7dmecm9b0,51644011.324977964
Id_zrjoi2s3um,43094585.81146386
Id_w15nx0agsa,44688798.91615139
Id_uk66xc5u80,40667110.952283524
Id_ll5ykys1i5,44452860.542381436
Id_oqnkf031t9,42986417.44903472
Id_te4bg8vk27,41614823.5506731
Id_tsnt9g5goc,42575739.46719571
Id_x345r7sl1z,46497859.68177183
Id_gj6kslgchj,54082244.92936255
Id_soarbcvu89,42107875.615266584
Id_l6wxhxo6u5,31203221.09172809
Id_nlcgac1fxw,46469473.13612504
Id_ou5tht0g6q,37806169.271125555
Id_qsh2lo9heg,38190414.54183836
Id_h1vgppf2of,39990809.5523923
Id_h30bin4bbo,44214108.81714395
Id_qafvtmt1cr,51268653.673284695
Id_xrhbk3js73,50425393.21780018
Id_e30elkle5n,49131016.03803462
Id_w43q7r8e7r,45199553.25023581
Id_7p6567qdwl,48691885.02214883
Id_l46nv0ssxx,59461816.36372787
Id_4ouldeothp,52079674.3226444
Id_j5c3kjomnx,50163908.19814495
Id_yft0b39gp3,58442986.42795945
Id_hzrtz5n7cq,62493542.117171526
Id_i736lzz40d,59703495.44402567
Id_776pkh4pk4,41134642.771614484
Id_t2m5qc30ky,40051770.81816065
Id_oi8oiajxsk,40186704.0175759
Id_rnz1erq5hd,39574873.899182245
Id_4crc3un141,40705555.36106233
Id_akfahby4zw,42613778.67867508
Id_d07htz6llk,39713409.56899029
Id_922txdanec,38819072.225799136
Id_sk2hnawvds,40708830.49165715
Id_rdmsmsazo7,39725916.662885144
Id_xk7uum6irw,42102223.20520872
Id_va6rpjxobo,49123944.81915577
Id_v9n8k7ibwg,44013314.853390545
Id_vooyezjwju,48525681.64026131
Id_aznjwxhobj,45043482.20601896
Id_khwdc2hpwo,45421849.12033683
Id_aubcrcxs04,47980634.15006541
Id_r7vszxqsib,43542020.7668047
Id_yjklaj9iev,48698684.60008873
Id_ax9n1s8xv6,51318662.13115662
Id_3evvnnwwkh,53349819.9565861
Id_5jb4mzmy3l,54958213.64638378
Id_nj3rvw3i88,45798618.99701332
Id_hj02o05jx6,48209684.10750526
Id_ctlw11e3c1,50269773.435117
Id_4na1eei0rv,49598631.632710464
Id_a7mwfxb0qg,49034444.87578862
Id_0wh4kyrl6s,54152350.583913505
Id_1kidfwt7ps,55104469.72718085
Id_lzvc7hqrzz,55205347.34033572
Id_p80e8owk0t,50082328.99289128
Id_c1d1fr9v9n,53241274.643243365
Id_vfdww7p2i3,52300799.60845631
Id_3vysjqgqkn,51450625.7581469
Id_u3dd3srf4o,56675016.053428404
Id_jmavlklvip,51194805.475301564
Id_u8b8k8jbcv,57249290.95370501
Id_kmw7u6g6fi,58651632.88043983
Id_513hhar1b3,57401917.90774123
Id_06cxa9kh0j,57208847.09422769
Id_gp8cbs5qmh,52837006.72260639
Id_irtpef3l4a,51629881.76739089
Id_kiwtnytxhg,51694824.23243395
Id_pa41f75yi7,47804510.77288293
Id_ux7faml4i9,44805588.046036266
Id_tu93ssk09w,49042781.55857885
Id_rzpotndm4c,49523020.01773703
Id_izes2ew5uk,51275899.75493872
Id_gkuiu49jbb,48842419.36388582
Id_4a2r2cuwvl,45554689.4912221
Id_idiz9zzmt9,45274272.185246244
Id_lssf9szh3k,41835210.795549184
Id_3wdwfzql2o,45442015.503005445
Id_3b09mwp7ic,44648161.91026422
Id_4a4p14n831,48771268.27202235
Id_6qzis4djzl,41610493.87771894
Id_dp2fgx7kf8,45487280.87051815
Id_wqzlmufxzu,47642816.30073313
Id_oc2shby58u,46611830.07834709
Id_yk549q958k,50013898.47946933
Id_azg9x1hsus,43024050.84043725
Id_ntyo37f61k,47944814.0680151
Id_arhu256i5k,46824683.59976163
Id_czlb6omfhf,48166136.75637646
Id_7bzmudwiin,53361715.23331678
Id_50hrw334or,49978294.40924221
Id_3ubmqgy7d3,52072915.17964642
Id_mq89u02hc1,56392855.61520113
Id_hfornk2tr7,51554891.8338462
Id_nh0vbwt7bo,53455115.170186155
Id_4u0772kzq6,41781697.289100036
Id_onqa92i7x9,47824478.90081209
Id_ljf8cf2z83,54639223.271491826
Id_s7fvbrwx3e,53757302.563458525
Id_ls2mxo5ra8,53483656.23541949
Id_szzijpgvtn,44144239.383954935
Id_s2s3368a0a,49684385.90454717
Id_5a3d8o6xv5,48363970.26473589
Id_0jkv5i3rj3,54066152.05898906
Id_rcmtrqwary,52521168.42846259
Id_fpmvvv9mqg,58136401.26439169
Id_26gktapze4,56175698.1916319
Id_z9p0a9feu1,56763964.92290737
Id_fs2zkcld4w,59557038.61751649
Id_bb97dz8qk4,62710141.57464287
Id_tb560oprhv,62062133.669960976
Id_fn5di44cdd,61068621.554853976
Id_yqvco7hokh,52702086.71622805
Id_a7ikrv3x0d,52706764.463263854
Id_ay1t6u7aa9,49118771.18461946
Id_i0vpvqlh08,45126478.172693044
Id_r1umgr63ya,40478222.06847426
Id_bej4azmk7e,32046578.275360577
Id_tgja5zqbfb,34860147.57937563
Id_po68tq23l2,50823380.298423626
Id_c1jphlqzt0,51280825.308371514
Id_jd0tmeri8r,47932820.17835336
Id_u3vw3kgf0o,42521839.289644524
Id_pe4da43ytw,45426757.39606423
Id_sywb8rdz8z,56431143.23898943
Id_ymyim69nb7,52114902.14150645
Id_eg62q1ojvb,55204415.22828579
Id_vk38ub5rz1,46305657.53337912
Id_aunjjow3vq,44485502.14047971
Id_mo6io8addd,56256458.65230264
Id_emu8fau9fn,54298179.412682675
Id_zd96zr9f91,50668099.96465209
Id_ii3bisx0v0,54700238.868660375
Id_8utgafsskv,56687729.266259134
Id_1tqadiktbd,59585912.05637626
Id_6w248denzp,51564290.313433945
Id_8gm4ktsglk,49743693.82476331
Id_idc461kdmp,48285036.36305385
Id_viks4hicht,47692966.297985315
Id_ay4u89evu0,46077987.893653296
Id_57j79cukir,48536610.05774179
Id_if7h9taxrv,47215562.52476801
Id_kq0sz7sxrz,51535427.22653189
Id_54933mzjve,51231228.080902755
Id_fv3ftct5f3,50149693.580719426
Id_999tk1zxuy,52023620.05724215
Id_wu94foqvr5,56871639.5795389
Id_aue9adfat5,52512243.92341402
Id_u34xqs3avx,49651795.92593323
Id_4goief8j6d,51933383.29075928
Id_j465ixtgzq,45301638.07264301
Id_qdizdukvr3,51477944.39930287
Id_vebu9yult7,46357380.29779184
Id_0k3tr2vfx9,50719549.42658411
Id_orvf07w1jd,49283169.05009464
Id_ufbkfuvqz4,43386210.415429875
Id_9uz6cx5v4t,51638693.87088113
Id_5px5gjouhe,47770732.532292254
Id_x98n8r61m4,44497526.595094666
Id_m7mn0c1teg,46489452.25810589
Id_fe17mpouf4,49881111.8614147
Id_o5cnipb51d,43150478.84279437
Id_548it60kk9,47990758.36897961
Id_5mchfxrccf,48392440.26614716
Id_myhn8wqy0b,46103668.816947296
Id_abwxx63n9a,47177044.838376775
Id_xnvfcdgzb3,41192378.08232081
Id_05pjt41vvh,46933915.001602024
Id_5fspf4zjpn,48050242.8442746
Id_xqmljg2wk1,48315842.51696468
Id_i9zeesbien,50132936.55494691
Id_h6wzo7qsg7,45199227.16020392
Id_eqgwhi5m6g,52006863.693936765
Id_8e032zrkvr,44176933.37398696
Id_2k7r8h5twf,43263721.15334858
Id_upyfqfvap7,44337635.93783039
Id_d3g8ef31j7,45029370.99340083
Id_fvwqutlh1s,40877390.79038513
Id_dr9vcjns1v,42789864.658041626
Id_af4aea2kw9,47039584.36046321
Id_vvnqbo4a1j,46263603.32715621
Id_1pfjxrovpz,43018055.98771489
Id_evfv9r9kni,48357832.691800445
Id_7ndtd40hfc,55838161.015419915
Id_htyjyb4h4a,50566400.24754018
Id_b1xicige42,45798871.718491524
Id_rds1iny51x,48225821.12259734
Id_flcgn9y4fu,46844362.044503465
Id_7u1nutahi5,49541467.17571339
Id_j14iw60v5a,51688116.96764165
Id_jtqdsxpx4g,48851849.489001855
Id_kacs3j5rpu,49268055.97216694
Id_cqucsxeylc,48609324.640878424
Id_df2vnmwzqt,36470095.21315953
Id_rw2sp8642n,55645740.64572039
Id_bbfhavjo59,41410920.887422584
Id_d32j91t8g3,50419374.51187585
Id_e326yu4efl,46401361.07062465
Id_g9f4fshnuy,46972272.88045954
Id_yggm54ezmg,54640214.08059701
Id_lo77g0y0nq,48940513.04774862
Id_18gb0xbtpq,48577942.586349845
Id_emobvb5fho,41289233.0690989
Id_gn2fhuk3sc,37756083.19586469
Id_jhsvlsvgjq,50782309.70426211
Id_oy4kxjh0dv,41116506.50998568
Id_nnkve6vbtc,41214871.44710179
Id_cygso7j4v1,49364232.395373106
Id_3xx61og9zi,48383265.449595295
Id_42gxa96erd,42130436.82037789
Id_zi66ksyqyy,42787491.224831685
Id_wd2b78rz7w,49512780.93931526
Id_iprnz9yd3l,42559168.559975244
Id_z75p1jzyx3,47668925.00046466
Id_nbsci5whnp,43157328.16540749
Id_vgd0vfmt0z,47588914.56333425
Id_6s9kyviq3b,44211549.6074812
Id_rwtfkrmxfi,43620199.28085464
Id_9zd9w2dcka,42830891.40741423
